Timestamp,EventID,MinutesLeft,BTC_Price,Strike,Diff,Momentum,Action,Details,Balance
2025-12-16 01:58:11,105350,1.84,85913.45,85834.44,79.01,7.82,SKIP,Time 1.84441315 not in [4; 10] [UP bid/ask: 0.95/0.96 | DOWN bid/ask: 0.04/0.05],184.923139
2025-12-16 01:58:11,105350,1.85,85913.45,85834.44,79.01,7.82,SKIP,Time 1.8472854833333334 not in [4; 10] [UP bid/ask: 0.95/0.96 | DOWN bid/ask: 0.04/0.05],184.923139
2025-12-16 01:58:47,105350,1.25,85929.21,85834.44,94.77,13.78,SKIP,Time 1.2481132 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],184.923139
2025-12-16 01:58:48,105350,1.25,85929.21,85834.44,94.77,13.78,SKIP,Time 1.2516577333333332 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],184.923139
2025-12-16 01:59:23,105350,0.65,85925.48,85834.44,91.04,10.05,SKIP,Time 0.6531349666666666 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],184.923139
2025-12-16 01:59:23,105350,0.65,85925.48,85834.44,91.04,10.05,SKIP,Time 0.6525598 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],184.923139
2025-12-16 01:59:58,105350,0.07,85891.02,85834.44,56.58,-25.68,SKIP,Time 0.06542643333333334 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],184.923139
2025-12-16 01:59:59,105350,0.07,85891.02,85834.44,56.58,-25.68,SKIP,Time 0.06517841666666667 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],184.923139
2025-12-16 02:00:35,105358,14.45,85907.25,85891.02,16.23,16.23,SKIP,Time 14.453137183333332 not in [4; 10] [UP bid/ask: 0.56/0.58 | DOWN bid/ask: 0.42/0.43],184.923139
2025-12-16 02:00:35,105358,14.46,85907.25,85891.02,16.23,16.23,SKIP,Time 14.457524416666667 not in [4; 10] [UP bid/ask: 0.57/0.58 | DOWN bid/ask: 0.42/0.43],184.923139
2025-12-16 02:01:11,105358,13.84,85916.19,85891.02,25.17,25.17,SKIP,Time 13.842408166666667 not in [4; 10] [UP bid/ask: 0.57/0.57 | DOWN bid/ask: 0.43/0.44],184.923139
2025-12-16 02:01:11,105358,13.84,85916.19,85891.02,25.17,25.17,SKIP,Time 13.8446839 not in [4; 10] [UP bid/ask: 0.57/0.57 | DOWN bid/ask: 0.43/0.44],184.923139
2025-12-16 02:01:46,105358,13.26,85937.23,85891.02,46.21,47.23,SKIP,Time 13.26147265 not in [4; 10] [UP bid/ask: 0.61/0.62 | DOWN bid/ask: 0.38/0.39],184.923139
2025-12-16 02:01:47,105358,13.25,85937.23,85891.02,46.21,47.23,SKIP,Time 13.254432583333333 not in [4; 10] [UP bid/ask: 0.61/0.62 | DOWN bid/ask: 0.38/0.39],184.923139
2025-12-16 02:02:22,105358,12.67,85902.67,85891.02,11.65,12.67,SKIP,Time 12.666144133333335 not in [4; 10] [UP bid/ask: 0.55/0.56 | DOWN bid/ask: 0.44/0.45],184.923139
2025-12-16 02:02:22,105358,12.66,85902.67,85891.02,11.65,12.67,SKIP,Time 12.660887716666668 not in [4; 10] [UP bid/ask: 0.55/0.56 | DOWN bid/ask: 0.44/0.45],184.923139
2025-12-16 02:02:58,105358,12.07,85877.93,85891.02,-13.09,-59.33,SKIP,Time 12.071943549999999 not in [4; 10] [UP bid/ask: 0.47/0.48 | DOWN bid/ask: 0.52/0.54],184.923139
2025-12-16 02:02:58,105358,12.08,85877.93,85891.02,-13.09,-59.33,SKIP,Time 12.078221216666666 not in [4; 10] [UP bid/ask: 0.46/0.48 | DOWN bid/ask: 0.52/0.55],184.923139
2025-12-16 02:03:33,105358,11.47,85903.93,85891.02,12.91,27.38,SKIP,Time 11.4732895 not in [4; 10] [UP bid/ask: 0.53/0.54 | DOWN bid/ask: 0.46/0.47],184.923139
2025-12-16 02:03:34,105358,11.47,85903.94,85891.02,12.92,27.39,SKIP,Time 11.4749127 not in [4; 10] [UP bid/ask: 0.53/0.54 | DOWN bid/ask: 0.46/0.47],184.923139
2025-12-16 02:04:08,105358,10.89,85892.27,85891.02,1.25,15.72,SKIP,Time 10.892343483333333 not in [4; 10] [UP bid/ask: 0.51/0.52 | DOWN bid/ask: 0.47/0.49],184.923139
2025-12-16 02:04:09,105358,10.89,85892.27,85891.02,1.25,15.72,SKIP,Time 10.8874798 not in [4; 10] [UP bid/ask: 0.51/0.52 | DOWN bid/ask: 0.47/0.49],184.923139
2025-12-16 02:04:44,105358,10.31,85884.31,85891.02,-6.71,-15.69,SKIP,Time 10.308821233333333 not in [4; 10] [UP bid/ask: 0.47/0.49 | DOWN bid/ask: 0.51/0.53],184.923139
2025-12-16 02:04:44,105358,10.30,85884.31,85891.02,-6.71,-15.69,SKIP,Time 10.303638166666667 not in [4; 10] [UP bid/ask: 0.47/0.49 | DOWN bid/ask: 0.51/0.53],184.923139
2025-12-16 02:05:19,105358,9.73,85933.27,85891.02,42.25,33.27,SKIP,Spread 42.25 < 138.14 (Vol: $276.27) [UP bid/ask: 0.6/0.61 | DOWN bid/ask: 0.4/0.42],184.923139
2025-12-16 02:05:19,105358,9.72,85933.27,85891.02,42.25,33.27,SKIP,Spread 42.25 < 138.14 (Vol: $276.27) [UP bid/ask: 0.59/0.61 | DOWN bid/ask: 0.41/0.42],184.923139
2025-12-16 02:05:54,105358,9.13,85926.91,85891.02,35.89,19.14,SKIP,Spread 35.89 < 138.14 (Vol: $276.27) [UP bid/ask: 0.63/0.64 | DOWN bid/ask: 0.36/0.38],184.923139
2025-12-16 02:05:54,105358,9.14,85926.91,85891.02,35.89,19.14,SKIP,Spread 35.89 < 138.14 (Vol: $276.27) [UP bid/ask: 0.63/0.64 | DOWN bid/ask: 0.36/0.38],184.923139
2025-12-16 02:06:29,105358,8.55,85950.00,85891.02,58.98,42.23,SKIP,Spread 58.98 < 138.14 (Vol: $276.27) [UP bid/ask: 0.7/0.73 | DOWN bid/ask: 0.26/0.27],184.923139
2025-12-16 02:06:29,105358,8.55,85950.00,85891.02,58.98,42.23,SKIP,Spread 58.98 < 138.14 (Vol: $276.27) [UP bid/ask: 0.72/0.74 | DOWN bid/ask: 0.25/0.26],184.923139
2025-12-16 02:07:05,105358,7.95,85992.45,85891.02,101.43,86.45,SKIP,Spread 101.43 < 138.14 (Vol: $276.27) [UP bid/ask: 0.79/0.81 | DOWN bid/ask: 0.19/0.2],184.923139
2025-12-16 02:07:05,105358,7.95,85992.45,85891.02,101.43,86.45,SKIP,Spread 101.43 < 138.14 (Vol: $276.27) [UP bid/ask: 0.8/0.81 | DOWN bid/ask: 0.19/0.2],184.923139
2025-12-16 02:07:41,105358,7.35,85940.59,85891.02,49.57,-44.53,SKIP,Spread 49.57 < 138.14 (Vol: $276.27) [UP bid/ask: 0.7/0.71 | DOWN bid/ask: 0.29/0.3],184.923139
2025-12-16 02:07:41,105358,7.35,85940.59,85891.02,49.57,-44.53,SKIP,Spread 49.57 < 138.14 (Vol: $276.27) [UP bid/ask: 0.7/0.71 | DOWN bid/ask: 0.29/0.3],184.923139
2025-12-16 02:08:17,105358,6.76,85888.18,85891.02,-2.84,-96.94,SKIP,Spread 2.84 < 138.14 (Vol: $276.27) [UP bid/ask: 0.52/0.55 | DOWN bid/ask: 0.45/0.46],184.923139
2025-12-16 02:08:17,105358,6.75,85888.18,85891.02,-2.84,-96.94,SKIP,Spread 2.84 < 138.14 (Vol: $276.27) [UP bid/ask: 0.54/0.56 | DOWN bid/ask: 0.41/0.42],184.923139
2025-12-16 02:08:52,105358,6.17,85858.38,85891.02,-32.64,-65.65,SKIP,Spread 32.64 < 138.14 (Vol: $276.27) [UP bid/ask: 0.41/0.48 | DOWN bid/ask: 0.52/0.55],184.923139
2025-12-16 02:08:53,105358,6.16,85858.39,85891.02,-32.63,-65.64,SKIP,Spread 32.63 < 138.14 (Vol: $276.27) [UP bid/ask: 0.44/0.48 | DOWN bid/ask: 0.53/0.54],184.923139
2025-12-16 02:09:27,105358,5.58,85914.47,85891.02,23.45,-9.56,SKIP,Spread 23.45 < 138.14 (Vol: $276.27) [UP bid/ask: 0.62/0.64 | DOWN bid/ask: 0.36/0.37],184.923139
2025-12-16 02:09:28,105358,5.57,85914.46,85891.02,23.44,-9.57,SKIP,Spread 23.44 < 138.14 (Vol: $276.27) [UP bid/ask: 0.62/0.63 | DOWN bid/ask: 0.37/0.38],184.923139
2025-12-16 02:10:03,105358,4.99,85939.98,85891.02,48.96,37.64,SKIP,Spread 48.96 < 138.14 (Vol: $276.27) [UP bid/ask: 0.72/0.72 | DOWN bid/ask: 0.28/0.29],184.923139
2025-12-16 02:10:03,105358,4.99,85939.98,85891.02,48.96,37.64,SKIP,Spread 48.96 < 138.14 (Vol: $276.27) [UP bid/ask: 0.71/0.72 | DOWN bid/ask: 0.26/0.29],184.923139
2025-12-16 02:10:37,105358,4.41,85993.38,85891.02,102.36,53.40,SKIP,Spread 102.36 < 138.14 (Vol: $276.27) [UP bid/ask: 0.91/0.91 | DOWN bid/ask: 0.09/0.1],184.923139
2025-12-16 02:10:38,105358,4.40,85999.99,85891.02,108.97,60.01,SKIP,Spread 108.97 < 138.14 (Vol: $276.27) [UP bid/ask: 0.9/0.94 | DOWN bid/ask: 0.06/0.08],184.923139
2025-12-16 02:11:12,105358,3.82,86023.24,85891.02,132.22,83.26,SKIP,Time 3.8209410166666666 not in [4; 10] [UP bid/ask: 0.94/0.96 | DOWN bid/ask: 0.04/0.05],184.923139
2025-12-16 02:11:14,105358,3.81,86023.24,85891.02,132.22,83.26,SKIP,Time 3.8113559 not in [4; 10] [UP bid/ask: 0.94/0.96 | DOWN bid/ask: 0.04/0.04],184.923139
2025-12-16 02:11:48,105358,3.23,85994.33,85891.02,103.31,-25.85,SKIP,Time 3.2328097833333334 not in [4; 10] [UP bid/ask: 0.94/0.96 | DOWN bid/ask: 0.04/0.05],184.923139
2025-12-16 02:11:49,105358,3.22,85999.01,85891.02,107.99,-21.17,SKIP,Time 3.223697266666667 not in [4; 10] [UP bid/ask: 0.95/0.96 | DOWN bid/ask: 0.05/0.06],184.923139
2025-12-16 02:12:24,105358,2.63,86030.81,85891.02,139.79,10.63,SKIP,Time 2.6337613166666665 not in [4; 10] [UP bid/ask: 0.97/0.98 | DOWN bid/ask: 0.02/0.03],184.923139
2025-12-16 02:12:24,105358,2.63,86030.82,85891.02,139.80,10.64,SKIP,Time 2.6336129166666664 not in [4; 10] [UP bid/ask: 0.97/0.98 | DOWN bid/ask: 0.02/0.03],184.923139
2025-12-16 02:13:00,105358,2.04,86024.12,85891.02,133.10,59.49,SKIP,Time 2.0364721666666665 not in [4; 10] [UP bid/ask: 0.98/0.99 | DOWN bid/ask: 0.01/0.02],184.923139
2025-12-16 02:13:00,105358,2.03,86024.11,85891.02,133.09,59.48,SKIP,Time 2.033955033333333 not in [4; 10] [UP bid/ask: 0.98/0.99 | DOWN bid/ask: 0.01/0.02],184.923139
2025-12-16 02:13:35,105358,1.45,86026.02,85891.02,135.00,1.90,SKIP,Time 1.4472879833333332 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],184.923139
2025-12-16 02:13:35,105358,1.45,86026.03,85891.02,135.01,1.91,SKIP,Time 1.4468957333333334 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],184.923139
2025-12-16 02:14:10,105358,0.86,85990.87,85891.02,99.85,-33.25,SKIP,Time 0.8612397166666667 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],184.923139
2025-12-16 02:14:11,105358,0.85,85990.87,85891.02,99.85,-33.25,SKIP,Time 0.8545880333333333 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],184.923139
2025-12-16 02:14:45,105358,0.28,85982.11,85891.02,91.09,-8.76,SKIP,Time 0.2757351333333334 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],184.923139
2025-12-16 02:14:46,105358,0.27,85982.11,85891.02,91.09,-8.76,SKIP,Time 0.27207618333333333 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],184.923139
2025-12-16 02:15:21,105363,14.69,86022.36,85982.10,40.26,31.49,SKIP,Time 14.694775233333333 not in [4; 10] [UP bid/ask: 0.61/0.63 | DOWN bid/ask: 0.37/0.38],184.923139
2025-12-16 02:15:21,105363,14.69,86022.36,85982.10,40.26,31.49,SKIP,Time 14.690400016666667 not in [4; 10] [UP bid/ask: 0.61/0.63 | DOWN bid/ask: 0.37/0.38],184.923139
2025-12-16 02:15:57,105363,14.08,85991.16,85982.10,9.06,9.05,SKIP,Time 14.0831774 not in [4; 10] [UP bid/ask: 0.52/0.53 | DOWN bid/ask: 0.47/0.48],184.923139
2025-12-16 02:15:57,105363,14.08,85991.16,85982.10,9.06,9.05,SKIP,Time 14.07587735 not in [4; 10] [UP bid/ask: 0.52/0.52 | DOWN bid/ask: 0.47/0.49],184.923139
2025-12-16 02:16:35,105363,13.47,85988.31,85982.10,6.21,3.93,SKIP,Time 13.4658757 not in [4; 10] [UP bid/ask: 0.5/0.51 | DOWN bid/ask: 0.49/0.5],184.923139
2025-12-16 02:16:35,105363,13.46,85988.31,85982.10,6.21,3.93,SKIP,Time 13.46431165 not in [4; 10] [UP bid/ask: 0.5/0.51 | DOWN bid/ask: 0.49/0.5],184.923139
2025-12-16 02:17:11,105363,12.85,85973.46,85982.10,-8.64,-10.92,SKIP,Time 12.8472041 not in [4; 10] [UP bid/ask: 0.47/0.49 | DOWN bid/ask: 0.51/0.52],184.923139
2025-12-16 02:17:11,105363,12.84,85974.00,85982.10,-8.10,-10.38,SKIP,Time 12.84186955 not in [4; 10] [UP bid/ask: 0.47/0.49 | DOWN bid/ask: 0.51/0.52],184.923139
2025-12-16 02:17:46,105363,12.27,85940.23,85982.10,-41.87,-15.81,SKIP,Time 12.267386233333333 not in [4; 10] [UP bid/ask: 0.37/0.39 | DOWN bid/ask: 0.61/0.62],184.923139
2025-12-16 02:17:46,105363,12.26,85940.23,85982.10,-41.87,-15.81,SKIP,Time 12.26073065 not in [4; 10] [UP bid/ask: 0.38/0.39 | DOWN bid/ask: 0.61/0.62],184.923139
2025-12-16 02:18:29,105363,11.54,85949.31,85982.10,-32.79,-6.73,SKIP,Time 11.542671166666667 not in [4; 10] [UP bid/ask: 0.4/0.41 | DOWN bid/ask: 0.59/0.6],429.923139
2025-12-16 02:18:29,105363,11.54,85949.31,85982.10,-32.79,-6.73,SKIP,Time 11.5428271 not in [4; 10] [UP bid/ask: 0.4/0.41 | DOWN bid/ask: 0.59/0.6],429.923139
2025-12-16 02:19:04,105363,10.97,85924.30,85982.10,-57.80,-3.25,SKIP,Time 10.969109683333333 not in [4; 10] [UP bid/ask: 0.33/0.34 | DOWN bid/ask: 0.66/0.66],429.923139
2025-12-16 02:19:04,105363,10.97,85924.31,85982.10,-57.79,-3.24,SKIP,Time 10.968927449999999 not in [4; 10] [UP bid/ask: 0.33/0.34 | DOWN bid/ask: 0.65/0.66],429.923139
2025-12-16 02:19:39,105363,10.39,85942.17,85982.10,-39.93,34.17,SKIP,Time 10.393856 not in [4; 10] [UP bid/ask: 0.37/0.39 | DOWN bid/ask: 0.61/0.63],429.923139
2025-12-16 02:19:39,105363,10.39,85942.17,85982.10,-39.93,34.17,SKIP,Time 10.387657466666667 not in [4; 10] [UP bid/ask: 0.37/0.39 | DOWN bid/ask: 0.61/0.63],429.923139
2025-12-16 02:20:12,105363,9.82,85968.00,85982.10,-14.10,60.00,SKIP,Spread 14.10 < 134.36 (Vol: $268.72) [UP bid/ask: 0.46/0.47 | DOWN bid/ask: 0.53/0.54],429.923139
2025-12-16 02:20:13,105363,9.81,85968.00,85982.10,-14.10,60.00,SKIP,Spread 14.10 < 134.36 (Vol: $268.72) [UP bid/ask: 0.46/0.47 | DOWN bid/ask: 0.53/0.55],429.923139
2025-12-16 02:20:47,105363,9.25,85967.98,85982.10,-14.12,12.77,SKIP,Spread 14.12 < 134.36 (Vol: $268.72) [UP bid/ask: 0.45/0.46 | DOWN bid/ask: 0.55/0.56],429.923139
2025-12-16 02:20:47,105363,9.24,85967.98,85982.10,-14.12,12.77,SKIP,Spread 14.12 < 134.36 (Vol: $268.72) [UP bid/ask: 0.44/0.45 | DOWN bid/ask: 0.55/0.57],429.923139
2025-12-16 02:21:21,105363,8.68,85968.04,85982.10,-14.06,12.83,SKIP,Spread 14.06 < 134.36 (Vol: $268.72) [UP bid/ask: 0.44/0.45 | DOWN bid/ask: 0.55/0.57],429.923139
2025-12-16 02:21:21,105363,8.68,85968.05,85982.10,-14.05,12.84,SKIP,Spread 14.05 < 134.36 (Vol: $268.72) [UP bid/ask: 0.44/0.45 | DOWN bid/ask: 0.55/0.57],429.923139
2025-12-16 02:21:56,105363,8.09,85900.01,85982.10,-82.09,-67.97,SKIP,Spread 82.09 < 134.36 (Vol: $268.72) [UP bid/ask: 0.22/0.23 | DOWN bid/ask: 0.77/0.78],429.923139
2025-12-16 02:21:56,105363,8.09,85900.01,85982.10,-82.09,-67.97,SKIP,Spread 82.09 < 134.36 (Vol: $268.72) [UP bid/ask: 0.22/0.23 | DOWN bid/ask: 0.77/0.78],429.923139
2025-12-16 02:22:30,105363,7.53,85922.60,85982.10,-59.50,-45.38,SKIP,Spread 59.50 < 134.36 (Vol: $268.72) [UP bid/ask: 0.29/0.3 | DOWN bid/ask: 0.7/0.72],429.923139
2025-12-16 02:22:30,105363,7.52,85922.60,85982.10,-59.50,-45.38,SKIP,Spread 59.50 < 134.36 (Vol: $268.72) [UP bid/ask: 0.29/0.3 | DOWN bid/ask: 0.7/0.72],429.923139
2025-12-16 02:23:05,105363,6.96,85912.73,85982.10,-69.37,12.72,SKIP,Spread 69.37 < 134.36 (Vol: $268.72) [UP bid/ask: 0.2/0.21 | DOWN bid/ask: 0.79/0.79],429.923139
2025-12-16 02:23:05,105363,6.95,85912.73,85982.10,-69.37,12.72,SKIP,Spread 69.37 < 134.36 (Vol: $268.72) [UP bid/ask: 0.2/0.21 | DOWN bid/ask: 0.79/0.79],429.923139
2025-12-16 02:23:41,105363,6.37,85949.06,85982.10,-33.04,36.33,SKIP,Spread 33.04 < 134.36 (Vol: $268.72) [UP bid/ask: 0.35/0.36 | DOWN bid/ask: 0.64/0.65],429.923139
2025-12-16 02:23:41,105363,6.36,85949.06,85982.10,-33.04,36.33,SKIP,Spread 33.04 < 134.36 (Vol: $268.72) [UP bid/ask: 0.35/0.36 | DOWN bid/ask: 0.64/0.65],429.923139
2025-12-16 02:24:15,105363,5.78,85983.92,85982.10,1.82,71.19,SKIP,Spread 1.82 < 134.36 (Vol: $268.72) [UP bid/ask: 0.51/0.52 | DOWN bid/ask: 0.48/0.5],429.923139
2025-12-16 02:24:15,105363,5.78,85987.99,85982.10,5.89,75.26,SKIP,Spread 5.89 < 134.36 (Vol: $268.72) [UP bid/ask: 0.51/0.52 | DOWN bid/ask: 0.49/0.5],429.923139
2025-12-16 02:24:50,105363,5.20,85987.93,85982.10,5.83,12.79,SKIP,Spread 5.83 < 134.36 (Vol: $268.72) [UP bid/ask: 0.5/0.51 | DOWN bid/ask: 0.49/0.5],429.923139
2025-12-16 02:24:50,105363,5.20,85987.93,85982.10,5.83,12.79,SKIP,Spread 5.83 < 134.36 (Vol: $268.72) [UP bid/ask: 0.5/0.51 | DOWN bid/ask: 0.49/0.5],429.923139
2025-12-16 02:25:25,105363,4.61,85938.25,85982.10,-43.85,-36.89,SKIP,Spread 43.85 < 134.36 (Vol: $268.72) [UP bid/ask: 0.26/0.26 | DOWN bid/ask: 0.74/0.75],429.923139
2025-12-16 02:25:25,105363,4.61,85938.25,85982.10,-43.85,-36.89,SKIP,Spread 43.85 < 134.36 (Vol: $268.72) [UP bid/ask: 0.23/0.26 | DOWN bid/ask: 0.74/0.75],429.923139
2025-12-16 02:26:00,105363,4.03,85972.84,85982.10,-9.26,-2.61,SKIP,Spread 9.26 < 134.36 (Vol: $268.72) [UP bid/ask: 0.38/0.41 | DOWN bid/ask: 0.59/0.62],429.923139
2025-12-16 02:26:01,105363,4.02,85972.84,85982.10,-9.26,-2.61,SKIP,Spread 9.26 < 134.36 (Vol: $268.72) [UP bid/ask: 0.38/0.41 | DOWN bid/ask: 0.6/0.62],429.923139
2025-12-16 02:26:36,105363,3.44,86100.00,85982.10,117.90,127.16,SKIP,Time 3.4367106166666668 not in [4; 10] [UP bid/ask: 0.95/0.96 | DOWN bid/ask: 0.04/0.05],429.923139
2025-12-16 02:26:36,105363,3.43,86100.00,85982.10,117.90,127.16,SKIP,Time 3.42982465 not in [4; 10] [UP bid/ask: 0.95/0.96 | DOWN bid/ask: 0.04/0.05],429.923139
2025-12-16 02:27:11,105363,2.85,86131.75,85982.10,149.65,158.91,SKIP,Time 2.8452234833333336 not in [4; 10] [UP bid/ask: 0.95/0.98 | DOWN bid/ask: 0.02/0.03],429.923139
2025-12-16 02:27:12,105363,2.84,86131.75,85982.10,149.65,158.91,SKIP,Time 2.8393349999999997 not in [4; 10] [UP bid/ask: 0.95/0.98 | DOWN bid/ask: 0.02/0.03],429.923139
2025-12-16 02:27:46,105363,2.26,86225.86,85982.10,243.76,84.46,SKIP,Time 2.264486816666667 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],429.923139
2025-12-16 02:27:46,105363,2.26,86225.86,85982.10,243.76,84.46,SKIP,Time 2.25845765 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],429.923139
2025-12-16 02:28:21,105363,1.68,86202.93,85982.10,220.83,61.53,SKIP,Time 1.6821942166666666 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],429.923139
2025-12-16 02:28:22,105363,1.67,86202.94,85982.10,220.84,61.54,SKIP,Time 1.6722750333333332 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],429.923139
2025-12-16 02:28:56,105363,1.11,86202.39,85982.10,220.29,-5.36,SKIP,Time 1.1084051333333333 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],429.923139
2025-12-16 02:28:57,105363,1.10,86202.39,85982.10,220.29,-5.36,SKIP,Time 1.0992211833333334 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],429.923139
2025-12-16 02:29:31,105363,0.52,86169.81,85982.10,187.71,-37.94,SKIP,Time 0.5158473 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],429.923139
2025-12-16 02:29:31,105363,0.51,86169.81,85982.10,187.71,-35.94,SKIP,Time 0.5050174000000001 not in [4; 10] [UP bid/ask: 0.99/1.0 | DOWN bid/ask: 0.0/0.01],429.923139
2025-12-16 02:30:07,105365,14.93,86184.01,86200.00,-15.99,-21.74,SKIP,Time 14.926744866666667 not in [4; 10] [UP bid/ask: 0.46/0.46 | DOWN bid/ask: 0.53/0.54],429.923139
2025-12-16 02:30:07,105365,14.94,86184.01,86200.00,-15.99,-21.74,SKIP,Time 14.939068066666666 not in [4; 10] [UP bid/ask: 0.45/0.47 | DOWN bid/ask: 0.53/0.54],429.923139
2025-12-16 02:30:42,105365,14.33,86193.42,86200.00,-6.58,-6.58,SKIP,Time 14.3336012 not in [4; 10] [UP bid/ask: 0.45/0.46 | DOWN bid/ask: 0.54/0.55],429.923139
2025-12-16 02:30:42,105365,14.34,86193.42,86200.00,-6.58,-6.58,SKIP,Time 14.338213733333333 not in [4; 10] [UP bid/ask: 0.45/0.46 | DOWN bid/ask: 0.54/0.55],429.923139
2025-12-16 02:31:17,105365,13.75,86188.01,86200.00,-11.99,-11.99,SKIP,Time 13.753182650000001 not in [4; 10] [UP bid/ask: 0.47/0.48 | DOWN bid/ask: 0.51/0.52],429.923139
2025-12-16 02:31:17,105365,13.76,86188.01,86200.00,-11.99,-11.99,SKIP,Time 13.755750483333333 not in [4; 10] [UP bid/ask: 0.47/0.48 | DOWN bid/ask: 0.51/0.52],429.923139
2025-12-16 02:31:52,105365,13.17,86211.18,86200.00,11.18,17.77,SKIP,Time 13.1676554 not in [4; 10] [UP bid/ask: 0.48/0.49 | DOWN bid/ask: 0.53/0.54],429.923139
2025-12-16 02:31:53,105365,13.17,86211.18,86200.00,11.18,17.77,SKIP,Time 13.1672618 not in [4; 10] [UP bid/ask: 0.48/0.49 | DOWN bid/ask: 0.53/0.54],429.923139
2025-12-16 02:32:27,105365,12.57,86164.50,86200.00,-35.50,-28.91,SKIP,Time 12.574030366666667 not in [4; 10] [UP bid/ask: 0.37/0.39 | DOWN bid/ask: 0.61/0.62],429.923139
2025-12-16 02:32:28,105365,12.57,86164.49,86200.00,-35.51,-28.92,SKIP,Time 12.569505083333333 not in [4; 10] [UP bid/ask: 0.38/0.39 | DOWN bid/ask: 0.61/0.63],429.923139
2025-12-16 02:33:02,105365,11.99,86140.94,86200.00,-59.06,-53.65,SKIP,Time 11.991278266666665 not in [4; 10] [UP bid/ask: 0.29/0.3 | DOWN bid/ask: 0.71/0.72],429.923139
2025-12-16 02:33:03,105365,11.99,86140.94,86200.00,-59.06,-53.65,SKIP,Time 11.99263405 not in [4; 10] [UP bid/ask: 0.28/0.3 | DOWN bid/ask: 0.71/0.72],429.923139
2025-12-16 02:33:38,105365,11.41,86126.58,86200.00,-73.42,-1.42,SKIP,Time 11.407681833333333 not in [4; 10] [UP bid/ask: 0.25/0.26 | DOWN bid/ask: 0.74/0.76],429.923139
2025-12-16 02:33:38,105365,11.40,86113.34,86200.00,-86.66,-14.66,SKIP,Time 11.4025719 not in [4; 10] [UP bid/ask: 0.24/0.25 | DOWN bid/ask: 0.75/0.75],429.923139
2025-12-16 02:34:13,105365,10.82,86160.56,86200.00,-39.44,32.56,SKIP,Time 10.824849866666666 not in [4; 10] [UP bid/ask: 0.35/0.37 | DOWN bid/ask: 0.64/0.65],429.923139
2025-12-16 02:34:13,105365,10.82,86160.56,86200.00,-39.44,32.56,SKIP,Time 10.820799983333334 not in [4; 10] [UP bid/ask: 0.35/0.37 | DOWN bid/ask: 0.63/0.65],429.923139
2025-12-16 02:34:48,105365,10.23,86130.96,86200.00,-69.04,-24.69,SKIP,Time 10.232101866666666 not in [4; 10] [UP bid/ask: 0.27/0.27 | DOWN bid/ask: 0.73/0.74],429.923139
2025-12-16 02:34:48,105365,10.24,86130.96,86200.00,-69.04,-24.69,SKIP,Time 10.235727716666666 not in [4; 10] [UP bid/ask: 0.27/0.27 | DOWN bid/ask: 0.73/0.75],429.923139
2025-12-16 02:35:23,105365,9.65,86140.65,86200.00,-59.35,-15.00,SKIP,Spread 59.35 < 134.36 (Vol: $268.72) [UP bid/ask: 0.3/0.31 | DOWN bid/ask: 0.69/0.7],429.923139
2025-12-16 02:35:24,105365,9.64,86140.65,86200.00,-59.35,-15.00,SKIP,Spread 59.35 < 134.36 (Vol: $268.72) [UP bid/ask: 0.3/0.31 | DOWN bid/ask: 0.69/0.7],429.923139
2025-12-16 02:35:58,105365,9.07,86136.31,86200.00,-63.69,-12.32,SKIP,Spread 63.69 < 134.36 (Vol: $268.72) [UP bid/ask: 0.26/0.27 | DOWN bid/ask: 0.74/0.75],429.923139
